species,genus,family,stomatal density,Stomatal length/size,plant functional group/1-tree/2-shrub/3-herb
Castanopsis_acuminatissima,Castanopsis,Fagaceae,495.2,NA,1
Cariniana_legalis,Cariniana,Lecythidaceae,322.51,NA,1
Aextoxicon_punctatum,Aextoxicon,Aextoxicaceae,126.5,NA,1
Acer_saccharum,Acer,Sapindaceae,118,11,1
Betula_alleghaniensis,Betula,Betulaceae,124,19,1
NA,NA,NA,NA,NA,3
Liriodendron_tulipifera,Liriodendron,Magnoliaceae,260,27.5,1
Quercus_rubra,Quercus,Fagaceae,431,14.1,1
Sassafras_albidum,Sassafras,Lauraceae,338,18.5,1
Dendropanax_arboreus,Dendropanax,Araliaceae,200,NA,1
Posoqueria_latifolia,Posoqueria,Rubiaceae,190,NA,1
Protium_tenuifolium,Protium,Burseraceae,900,NA,1
Swartzia_simplex,Swartzia,Leguminosae,390,NA,1
Lindackeria_laurina,Lindackeria,Achariaceae,380,NA,1
Terminalia_amazonia,Terminalia,Combretaceae,420,NA,1
Annona_glabra,Annona,Annonaceae,300,NA,1
Calophyllum_longifolium,Calophyllum,Clusiaceae,378,NA,1
Acer_rubrum,Acer,Sapindaceae,370,14,1
Acer_saccharum,Acer,Sapindaceae,350,10.5,1
Betula_papyrifera,Betula,Betulaceae,98,41,1
Quercus_rubra,Quercus,Fagaceae,500,17,1
Vitis_labrusca,Vitis,Vitaceae,380,22,3
Lycopodium_clavatum,Lycopodium,Lycopodiaceae,13.17,NA,3
Spinulum_annotinum,Spinulum,Lycopodiaceae,7.82,NA,3
Diphasiastrum_digitatum,Diphasiastrum,Lycopodiaceae,51.66,NA,3
NA,NA,NA,23.94,NA,3
Abies_fargesii,Abies,Pinaceae,61.5,NA,1
Anisoptera_costata,Anisoptera,Dipterocarpaceae,383,15.8,1
Dipterocarpus_alatus,Dipterocarpus,Dipterocarpaceae,560,17.3,1
Dipterocarpus_intricatus,Dipterocarpus,Dipterocarpaceae,929,20.3,1
Dipterocarpus_retusus,Dipterocarpus,Dipterocarpaceae,315,23.6,1
Dipterocarpus_tuberculatus,Dipterocarpus,Dipterocarpaceae,481,23.8,1
Dipterocarpus_turbinatus,Dipterocarpus,Dipterocarpaceae,378,18.9,1
Hopea_chinensis,Hopea,Dipterocarpaceae,471,16.5,1
Hopea_hainanensis,Hopea,Dipterocarpaceae,329,18.7,1
Hopea_chinensis,Hopea,Dipterocarpaceae,469,15.5,1
Hopea_chinensis,Hopea,Dipterocarpaceae,417,18.7,1
Parashorea_chinensis,Parashorea,Dipterocarpaceae,598,17.9,1
Shorea_assamica,Shorea,Dipterocarpaceae,251,17.2,1
Shorea_robusta,Shorea,Dipterocarpaceae,714,16.9,1
Shorea_,Shorea,Dipterocarpaceae,396,17.4,1
Vatica_guangxiensis,Vatica,Dipterocarpaceae,412,18.1,1
Vatica_mangachapoi,Vatica,Dipterocarpaceae,380,21.2,1
Vatica_guangxiensis,Vatica,Dipterocarpaceae,502,19.6,1
Cephalanthera_damasonium,Cephalanthera,Orchidaceae,10.9,NA,3
Quercus_coccifera,Quercus,Fagaceae,NA,23,1
Quercus_coccifera,Quercus,Fagaceae,NA,25,1
Gochnatia_barrosii,Gochnatia,Compositae,675.11,21.48,2
Gochnatia_polymorpha,Gochnatia,Compositae,442.27,26.07,1
Myrcianthes_ferreyrae,Myrcianthes,Myrtaceae,260.6,NA,1
NA,NA,Cistaceae,230.9,NA,3
Acacia_koa,Acacia,Leguminosae,200,23.4,1
Ulmus_pumila,Ulmus,Ulmaceae,221.77,NA,1
Ulmus_pumila,Ulmus,Ulmaceae,208.48,NA,1
Ulmus_pumila,Ulmus,Ulmaceae,185.15,NA,1
Ulmus_pumila,Ulmus,Ulmaceae,176.47,NA,1
Ulmus_pumila,Ulmus,Ulmaceae,399.78,NA,1
Ulmus_pumila,Ulmus,Ulmaceae,431.92,NA,1
Ulmus_pumila,Ulmus,Ulmaceae,642.87,NA,1
Carpinus_betulus,Carpinus,Betulaceae,312.035,26.155,1
Carpinus_betulus,Carpinus,Betulaceae,363.45,28.69,1
Carpinus_betulus,Carpinus,Betulaceae,312.46,26.345,1
Carpinus_betulus,Carpinus,Betulaceae,328.11,25.85,1
Carpinus_betulus,Carpinus,Betulaceae,274.815,31.34,1
Carpinus_betulus,Carpinus,Betulaceae,356.805,24.865,1
Syagrus_coronata,Syagrus,Arecaceae,61,15.4,1
Acrocomia_aculeata,Acrocomia,Arecaceae,73,17.1,1
Avicennia_marina,Avicennia,Acanthaceae,NA,NA,1
Ceriops_tagal,Ceriops,Rhizophoraceae,NA,NA,1
Rhizophora_mucronata,Rhizophora,Rhizophoraceae,NA,NA,1
Guzmania_lingulata,Guzmania,Bromeliaceae,23.7,NA,3
Eucalyptus_obliqua,Eucalyptus,Myrtaceae,128,NA,1
Protium_apiculatum,Protium,Burseraceae,680,9.05,1
Protium_decandrum,Protium,Burseraceae,775.5,10.56,1
Minquartia_guianensis,Minquartia,Olacaceae,339.2,8.19,1
Pouteria_macrophylla,Pouteria,Sapotaceae,440.6,13.56,1
Rinorea_paniculata,Rinorea,Violaceae,219.2,17.84,2
Eschweilera_bracteosa,Eschweilera,Lecythidaceae,364.3,12.01,1
Populus_euphratica,Populus,Salicaceae,178.98,16.89,1
Schima_superba,Schima,Theaceae,474.3,12.84,1
Syzygium_rehderianum,Syzygium,Myrtaceae,380.2,12.55,2
Castanopsis_purpurella,Castanopsis,Fagaceae,459.2,10.76,1
Machilus_breviflora,Machilus,Lauraceae,383.3,10.48,1
Ardisia_lindleyana,Ardisia,Primulaceae,277.5,17.26,2
Magnolia_macclurei,Magnolia,Magnoliaceae,552.59,19.92,1
Magnolia_yunnanensis,Magnolia,Magnoliaceae,117.58,29.32,1
Magnolia_lotungensis,Magnolia,Magnoliaceae,126.03,35.4,1
Magnolia_balansae,Magnolia,Magnoliaceae,473.31,26.12,1
Magnolia_odora,Magnolia,Magnoliaceae,316.06,23.71,1
Magnolia_fulva,Magnolia,Magnoliaceae,545.95,19.81,1
Magnolia_cavaleriei,Magnolia,Magnoliaceae,264.99,20.12,1
Magnolia_,Magnolia,Magnoliaceae,120.39,29.21,1
Magnolia_champaca,Magnolia,Magnoliaceae,396.83,20.7,1
Magnolia_maudiae,Magnolia,Magnoliaceae,424.94,19.86,1
Liriodendron_chinense,Liriodendron,Magnoliaceae,245.95,21.55,1
Liriodendron_ernestii,Liriodendron,Magnoliaceae,180.06,27.34,1
Liriodendron_grandiflora,Liriodendron,Magnoliaceae,143.12,34.09,1
Liriodendron_baillonii,Liriodendron,Magnoliaceae,362.05,22.33,1
Magnolia_dandyi,Magnolia,Magnoliaceae,470.58,21.01,1
Magnolia_chapensis,Magnolia,Magnoliaceae,342.32,23.56,1
Cryptocarya_chinensis,Cryptocarya,Lauraceae,431.26,19.31,1
Machilus_velutina,Machilus,Lauraceae,348.2,15.07,1
Machilus_kwangtungensis,Machilus,Lauraceae,396.25,15.98,1
Litsea_cubeba,Litsea,Lauraceae,261.23,18.94,1
Cinnamomum_camphora,Cinnamomum,Lauraceae,319.03,25.99,1
Litsea_verticillata,Litsea,Lauraceae,371.18,17.28,1
Cryptocarya_concinna,Cryptocarya,Lauraceae,1716.07,14.58,1
Machilus_robusta,Machilus,Lauraceae,391.18,16.69,1
Cinnamomum_micranthum,Cinnamomum,Lauraceae,427.05,24.14,1
Cinnamomum_cassia,Cinnamomum,Lauraceae,538.52,13.62,1
Litsea_baviensis,Litsea,Lauraceae,260.95,21.29,1
Cinnamomum_porrectum,Cinnamomum,Lauraceae,189.48,26.39,1
Ocotea_lancifolia,Ocotea,Lauraceae,598.09,18.75,1
Orophea_creaghii,Orophea,Annonaceae,150.51,31.25,1
Helicia_formosana,Helicia,Proteaceae,168.36,25.3,1
Syzygium_hancei,Syzygium,Myrtaceae,468.3,17.99,1
Syzygium_levinei,Syzygium,Myrtaceae,663.24,16.28,1
Syzygium_globiflorum,Syzygium,Myrtaceae,521.13,20.53,1
Decaspermum_gracilentum,Decaspermum,Myrtaceae,228.08,25.13,1
Microtropis_discolor,Microtropis,Celastraceae,203.61,22.7,1
Castanopsis_chinensis,Castanopsis,Fagaceae,306.62,19.11,1
Castanopsis_fissa,Castanopsis,Fagaceae,436.55,19.32,1
Quercus_asymmetrica,Quercus,Fagaceae,473.48,19.88,1
Castanopsis_echinocarpa,Castanopsis,Fagaceae,468.3,18.74,1
Castanopsis_wattii,Castanopsis,Fagaceae,345.32,20.89,1
Castanopsis_,Castanopsis,Fagaceae,285.42,20.87,1
NA,NA,Euphorbiaceae,353.14,23.93,1
Aporusa_,Aporusa,Euphorbiaceae,431.72,21.9,1
Macaranga_sampsonii,Macaranga,Euphorbiaceae,217.08,17.73,1
Endospermum_chinense,Endospermum,Euphorbiaceae,173.69,26.61,1
Antidesma_maclurei,Antidesma,Phyllanthaceae,261.88,19.21,1
Engelhardia_roxburghiana,Engelhardia,Juglandaceae,507.05,18.83,1
Elaeocarpus_dubius,Elaeocarpus,Elaeocarpaceae,287.87,21.55,1
Ficus_variolosa,Ficus,Moraceae,462.74,20.01,1
Gironniera_subaequalis,Gironniera,Cannabaceae,135.03,23.78,1
Celtis_sinensis,Celtis,Cannabaceae,836.88,13.32,1
Canarium_album,Canarium,Burseraceae,1103.84,13.74,1
Acronychia_pedunculata,Acronychia,Rutaceae,389.68,16.24,1
Melicope_pteleifolia,Melicope,Rutaceae,437.14,13.42,2
Zanthoxylum_avicennae,Zanthoxylum,Rutaceae,306.08,24.85,1
Allophylus_cobbe,Allophylus,Sapindaceae,663.61,11.74,1
Vaccinium_mandarinorum,Vaccinium,Ericaceae,431.99,14.81,2
Santalum_album,Santalum,Santalaceae,371.48,24.15,1
Barringtonia_racemosa,Barringtonia,Lecythidaceae,544.57,19.26,1
Pentaphylax_euryoides,Pentaphylax,Pentaphylacaceae,199.27,29.07,1
Alniphyllum_fortunei,Alniphyllum,Styracaceae,202.76,16.78,1
Gordonia_axillaris,Gordonia,Theaceae,246.92,28.27,1
Alstonia_scholaris,Alstonia,Apocynaceae,313.68,25.33,1
Wendlandia_uvariifolia,Wendlandia,Rubiaceae,138.51,20.84,1
Pertusadina_metcalfii,Pertusadina,Rubiaceae,204.65,27.1,1
Psychotria_glabrata,Psychotria,Rubiaceae,173.21,22.27,1
Saprosma_ternatum,Saprosma,Rubiaceae,154.61,29.09,1
Mycetia_gracilis,Mycetia,Rubiaceae,181.16,24.29,1
Osmanthus_didymopetalus,Osmanthus,Oleaceae,670.29,14.84,1
Olea_rosea,Olea,Oleaceae,391.92,18.95,1
Schefflera_minutistellata,Schefflera,Araliaceae,238.7,21.37,1
Macropanax_,Macropanax,Araliaceae,142.11,25.34,1
Sterculia_lanceolata,Sterculia,Malvaceae,406.58,18.07,1
Itea_chinensis,Itea,Iteaceae,1464.17,9.56,1
Garcinia_oblongifolia,Garcinia,Clusiaceae,230.18,21.68,1
Cratoxylum_cochinchinense,Cratoxylum,Hypericaceae,562.38,18.15,1
Garcinia_cowa,Garcinia,Clusiaceae,91.47,20.85,1
Eriobotrya_japonica,Eriobotrya,Rosaceae,395.38,23.28,1
Rhaphiolepis_indica,Rhaphiolepis,Rosaceae,434.07,26.59,1
Archidendron_lucidum,Archidendron,Leguminosae,386.01,16.19,1
Archidendron_clypearia,Archidendron,Leguminosae,290.47,16.88,1
Millettia_leptobotrya,Millettia,Leguminosae,738.34,24.73,1
Microcos_paniculata,Microcos,Malvaceae,892.06,11.48,1
Acer_fabri,Acer,Sapindaceae,352.96,14.52,1
Alocasia_macrorrhizos,Alocasia,Araceae,85,36,3
Hirtella_physophora,Hirtella,Chrysobalanaceae,115.61,19.18,3
Acer_saccharum,Acer,Sapindaceae,329,8.9,1
Acer_pensylvanicum,Acer,Sapindaceae,443,12.5,1
Acer_spicatum,Acer,Sapindaceae,315,9.5,2
Acer_davidii,Acer,Sapindaceae,783.95,NA,1
Castanopsis_eyrei,Castanopsis,Fagaceae,488.6,NA,1
Castanea_henryi,Castanea,Fagaceae,765.66,NA,1
Castanopsis_sclerophylla,Castanopsis,Fagaceae,555.78,NA,1
Choerospondias_axillaris,Choerospondias,Anacardiaceae,562.96,NA,1
Cinnamomum_camphora,Cinnamomum,Lauraceae,625.45,NA,1
Quercus_glauca,Quercus,Fagaceae,657.31,NA,1
Quercus_myrsinifolia,Quercus,Fagaceae,672.63,NA,1
Daphniphyllum_pentandrum,Daphniphyllum,Daphniphyllaceae,418.67,NA,1
Diospyros_japonica,Diospyros,Ebenaceae,366.05,NA,1
Koelreuteria_bipinnata,Koelreuteria,Sapindaceae,849.58,NA,1
Liquidambar_formosana,Liquidambar,Altingiaceae,1052.81,NA,1
Lithocarpus_glaber,Lithocarpus,Fagaceae,290.96,NA,1
Melia_azedarach,Melia,Meliaceae,572.09,NA,1
Nyssa_sinensis,Nyssa,Cornaceae,344.34,NA,1
Quercus_acutissima,Quercus,Fagaceae,1021.97,NA,1
Quercus_,Quercus,Fagaceae,1154.55,NA,1
Quercus_serrata,Quercus,Fagaceae,1204.37,NA,1
Rhus_chinensis,Rhus,Anacardiaceae,205.41,NA,1
Sapindus_mukorossi,Sapindus,Sapindaceae,417.96,NA,1
Triadica_cochinchinensis,Triadica,Euphorbiaceae,433.38,NA,1
Triadica_sebifera,Triadica,Euphorbiaceae,326.94,NA,1
Schima_superba,Schima,Theaceae,440.61,NA,1
Populus_angustifolia,Populus,Salicaceae,300,NA,1
Populus_angustifolia,Populus,Salicaceae,240,NA,1
Populus_angustifolia,Populus,Salicaceae,260,NA,1
Hydnocarpus_castanea,Hydnocarpus,Achariaceae,603.9,12,1
Mangifera_havilandii,Mangifera,Anacardiaceae,298.3,4.8,1
Swintonia_acuta,Swintonia,Anacardiaceae,521.6,10.2,1
Swintonia_,Swintonia,Anacardiaceae,517,7.3,1
Anisophyllea_disticha,Anisophyllea,Anisophylleaceae,86.3,16.5,1
Anisophyllea_nitida,Anisophyllea,Anisophylleaceae,185,15.5,1
Goniothalamus_parallelovenius,Goniothalamus,Annonaceae,52,25.3,1
Goniothalamus_velutinus,Goniothalamus,Annonaceae,62.4,23.5,1
Mezzettia_macrocarpa,Mezzettia,Annonaceae,171,15.8,1
Canarium_apertum,Canarium,Burseraceae,915.7,8.5,1
Dacryodes_incurvata,Dacryodes,Burseraceae,501,9,1
Santiria_grandiflora,Santiria,Burseraceae,424.1,22.5,1
Santiria_,Santiria,Burseraceae,437.6,15.3,1
Santiria_,Santiria,Burseraceae,319.1,12.8,1
Santiria_,Santiria,Burseraceae,248.4,16.8,1
Santiria_,Santiria,Burseraceae,208.9,18.5,1
Gironniera_hirta,Gironniera,Cannabaceae,173.1,23.3,1
Gironniera_subaequalis,Gironniera,Cannabaceae,182.9,25.3,1
Calophyllum_soulattri,Calophyllum,Clusiaceae,427.5,NA,1
Garcinia_parvifolia,Garcinia,Clusiaceae,243.9,16.9,1
Ctenolophon_parvifolius,Ctenolophon,Ctenolophonaceae,879.9,7.6,1
Dillenia_suffruticosa,Dillenia,Dilleniaceae,482.3,17.8,1
Dipterocarpus_globosus,Dipterocarpus,Dipterocarpaceae,607.2,8.2,1
Dipterocarpus_pachyphyllus,Dipterocarpus,Dipterocarpaceae,383.1,14.7,1
Dipterocarpus_stellatus,Dipterocarpus,Dipterocarpaceae,591.4,11.3,1
Dryobalanops_sumatrensis,Dryobalanops,Dipterocarpaceae,520.8,14.8,1
Dryobalanops_lanceolata,Dryobalanops,Dipterocarpaceae,675.6,14.3,1
Shorea_,Shorea,Dipterocarpaceae,352.3,17.5,1
Shorea_,Shorea,Dipterocarpaceae,473.8,17.5,1
Shorea_,Shorea,Dipterocarpaceae,601.4,13.1,1
Shorea_,Shorea,Dipterocarpaceae,790.1,11.5,1
Shorea_,Shorea,Dipterocarpaceae,521.8,12.8,1
Shorea_,Shorea,Dipterocarpaceae,1084.1,9.5,1
Shorea_,Shorea,Dipterocarpaceae,720.3,11.8,1
Shorea_,Shorea,Dipterocarpaceae,438.4,16.3,1
Shorea_,Shorea,Dipterocarpaceae,936.8,4.1,1
Shorea_,Shorea,Dipterocarpaceae,313.7,NA,1
Shorea_,Shorea,Dipterocarpaceae,572.7,12.8,1
Shorea_,Shorea,Dipterocarpaceae,622.6,7.8,1
Shorea_,Shorea,Dipterocarpaceae,371.1,13.3,1
Blumeodendron_calophyllum,Blumeodendron,Euphorbiaceae,536.3,18.3,1
Chaetocarpus_castanocarpus,Chaetocarpus,Peraceae,273.4,18,1
Endospermum_diadenum,Endospermum,Euphorbiaceae,344,19.5,1
Homalanthus_populneus,Homalanthus,Euphorbiaceae,135.1,23,1
Macaranga_bancana,Macaranga,Euphorbiaceae,326.4,17.5,1
Macaranga_beccariana,Macaranga,Euphorbiaceae,645.5,13.8,1
Macaranga_brevipetiolata,Macaranga,Euphorbiaceae,139.3,15.5,1
Macaranga_gigantea,Macaranga,Euphorbiaceae,251.5,16.3,1
Macaranga_hypoleuca,Macaranga,Euphorbiaceae,290,13,1
Macaranga_praestans,Macaranga,Euphorbiaceae,146.6,14.3,1
Macaranga_hosei,Macaranga,Euphorbiaceae,196.4,13.3,1
Pimelodendron_griffithianum,Pimelodendron,Euphorbiaceae,87.3,18.8,1
Ptychopyxis_glochidiifolia,Ptychopyxis,Euphorbiaceae,416.8,10.5,1
Tapoides_villamilii,Tapoides,Euphorbiaceae,201.6,8.8,1
Dialium_indum,Dialium,Leguminosae,223.5,17.8,1
Dialium_platysepalum,Dialium,Leguminosae,280.6,14,1
Dialium_kunstleri,Dialium,Leguminosae,221.4,15.5,1
Koompassia_malaccensis,Koompassia,Leguminosae,289,21.8,1
Sindora_coriacea,Sindora,Leguminosae,442.3,14.5,1
Lithocarpus_luteus,Lithocarpus,Fagaceae,530.1,17.5,1
Fagraea_caudata,Fagraea,Gentianaceae,327.9,14.1,1
Fagraea_racemosa,Fagraea,Gentianaceae,316,17.8,1
Allantospermum_borneense,Allantospermum,Ixonanthaceae,682.9,5.3,1
Callicarpa_havilandii,Callicarpa,Lamiaceae,136.5,NA,1
Callicarpa_pentandra,Callicarpa,Lamiaceae,172.8,NA,1
Teijsmanniodendron_simplicifolium,Teijsmanniodendron,Lamiaceae,348.2,18,1
Vitex_pinnata,Vitex,Lamiaceae,513.5,16.3,1
Beilschmiedia_perakensis,Beilschmiedia,Lauraceae,245.3,12.5,1
Dehaasia_caesia,Dehaasia,Lauraceae,251.5,15.8,1
Dehaasia_firma,Dehaasia,Lauraceae,222.2,NA,1
Endiandra_clavigera,Endiandra,Lauraceae,531.1,11.8,1
Endiandra_scrobiculata,Endiandra,Lauraceae,439.7,11.3,1
Barringtonia_,Barringtonia,Lecythidaceae,360.7,7,1
Magnolia_ashtonii,Magnolia,Magnoliaceae,710.4,11.8,1
Magnolia_acuminata,Magnolia,Magnoliaceae,196.1,NA,1
Heritiera_sumatrana,Heritiera,Malvaceae,432.4,12.8,1
NA,NA,Malvaceae,761.9,10.3,1
Scaphium_macropodum,Scaphium,Malvaceae,373.1,11.5,1
Melastoma_,Melastoma,Melastomataceae,1527.8,NA,1
Melastoma_malabathricum,Melastoma,Melastomataceae,1791.9,9.8,1
Aglaia_rufinervis,Aglaia,Meliaceae,117.4,24.8,1
Aglaia_tomentosa,Aglaia,Meliaceae,108.1,22,1
Chisocheton_sarawakanus,Chisocheton,Meliaceae,177.7,16.3,1
Dysoxylum_rugulosum,Dysoxylum,Meliaceae,101.9,24.8,1
Artocarpus_anisophyllus,Artocarpus,Moraceae,719.3,15.5,1
Artocarpus_obtusus,Artocarpus,Moraceae,546.3,21,1
Ficus_dubia,Ficus,Moraceae,249.5,20.3,1
Ficus_,Ficus,Moraceae,781.6,11.3,1
Parartocarpus_,Parartocarpus,Moraceae,192.3,20.5,1
Horsfieldia_tenuifolia,Horsfieldia,Myristicaceae,55.1,17.8,1
NA,NA,NA,85.7,NA,1
Myristica_,Myristica,Myristicaceae,97.7,15.8,1
Myristica_,Myristica,Myristicaceae,214.1,14,1
Myristica_,Myristica,Myristicaceae,247.4,15.5,1
Syzygium_grande,Syzygium,Myrtaceae,839.8,7,1
Syzygium_oligomyrum,Syzygium,Myrtaceae,207.9,20.5,1
Syzygium_,Syzygium,Myrtaceae,53,27.8,1
Syzygium_,Syzygium,Myrtaceae,354.8,13.8,1
Chionanthus_polycephalus,Chionanthus,Oleaceae,121.6,25.8,1
Adinandra_,Adinandra,Pentaphylacaceae,55.1,31.8,1
Aporosa_symplocoides,Aporosa,Phyllanthaceae,121.6,14.5,1
Aporosa_granularis,Aporosa,Phyllanthaceae,148.6,14.5,1
Aporosa_subcaudata,Aporosa,Phyllanthaceae,186,15.3,1
Baccaurea_polyneura,Baccaurea,Phyllanthaceae,94.6,18,1
Baccaurea_pyriformis,Baccaurea,Phyllanthaceae,241.1,15.8,1
Baccaurea_sarawakensis,Baccaurea,Phyllanthaceae,107.1,18.5,1
Cleistanthus_baramicus,Cleistanthus,Phyllanthaceae,169.4,9.8,1
Xanthophyllum_brevipes,Xanthophyllum,Polygalaceae,240.1,15.8,1
Drypetes_longifolia,Drypetes,Putranjivaceae,417.8,16.5,1
Drypetes_,Drypetes,Putranjivaceae,1223.3,6.3,1
Mussaendopsis_beccariana,Mussaendopsis,Rubiaceae,821.1,10.3,1
Urophyllum_hirsutum,Urophyllum,Rubiaceae,89.4,25.8,1
Madhuca_crassipes,Madhuca,Sapotaceae,223.1,13.4,1
Madhuca_glabrescens,Madhuca,Sapotaceae,225.5,14.8,1
Madhuca_kingiana,Madhuca,Sapotaceae,169.4,19.5,1
Madhuca_kuchingensis,Madhuca,Sapotaceae,115.4,17.8,1
Madhuca_sessilis,Madhuca,Sapotaceae,184.4,16.3,1
Palaquium_,Palaquium,Sapotaceae,302.3,16.2,1
Payena_endertii,Payena,Sapotaceae,484.4,19,1
Eurycoma_longifolia,Eurycoma,Simaroubaceae,301.4,14,1
Gomphandra_cumingiana,Gomphandra,Stemonuraceae,114.3,21,1
Amyxa_pluricornis,Amyxa,Thymelaeaceae,56.1,23.3,1
Aquilaria_microcarpa,Aquilaria,Thymelaeaceae,284.8,12.5,1
Gonystylus_Gonystylus,Gonystylus,Thymelaeaceae,203.7,8,1
Cinnamosma_madagascariensis,Cinnamosma,Canellaceae,148.3,25.7,1
Cinnamosma_madagascariensis,Cinnamosma,Canellaceae,148.3,25.7,1
Takhtajania_perrieri,Takhtajania,Winteraceae,147.8,29.1,2
Pinus_yunnanensis,Pinus,Pinaceae,38.43,NA,1
Pinus_yunnanensis,Pinus,Pinaceae,32.301,NA,1
Pinus_yunnanensis,Pinus,Pinaceae,26.958,NA,1
Pinus_yunnanensis,Pinus,Pinaceae,24.594,NA,1
Pinus_yunnanensis,Pinus,Pinaceae,38.989,NA,1
Pinus_yunnanensis,Pinus,Pinaceae,25.43,NA,1
Pinus_yunnanensis,Pinus,Pinaceae,29.355,NA,1
Fagus_crenata,Fagus,Fagaceae,130.37,NA,1
Metrosideros_polymorpha,Metrosideros,Myrtaceae,368,NA,1
Metrosideros_polymorpha,Metrosideros,Myrtaceae,264,NA,1
Alnus_acuminata,Alnus,Betulaceae,239,NA,1
Liquidambar_styraciflua,Liquidambar,Altingiaceae,204,NA,1
Persea_,Persea,Lauraceae,214,NA,1
Magnolia_mexicana,Magnolia,Magnoliaceae,113,NA,1
Viburnum_,Viburnum,Adoxaceae,221,NA,2
Annona_squamosa,Annona,Annonaceae,306,NA,1
Caesalpinia_velutina,Caesalpinia,Leguminosae,336,NA,1
Crescentia_cujete,Crescentia,Bignoniaceae,242,NA,1
Gliricidia_sepium,Gliricidia,Leguminosae,299,NA,1
Mangifera_indica,Mangifera,Anacardiaceae,602,NA,1
Melia_azedarach,Melia,Meliaceae,605,NA,1
Salix_humboldtiana,Salix,Salicaceae,260,NA,1
Swietenia_humilis,Swietenia,Meliaceae,947,NA,1
Tabebuia_heterophylla,Tabebuia,Bignoniaceae,325,NA,1
Tecoma_stans,Tecoma,Bignoniaceae,136,NA,2
Acer_saccharinum,Acer,Sapindaceae,624,NA,1
Fraxinus_pennsylvanica,Fraxinus,Oleaceae,277,NA,1
Gleditsia_triacanthos,Gleditsia,Leguminosae,170,NA,1
Philadelphus_coronarius,Philadelphus,Hydrangeaceae,55,NA,2
Populus_tremuloides,Populus,Salicaceae,163,NA,1
Prunus_cistena,Prunus,Rosaceae,270,NA,2
Quercus_gambelii,Quercus,Fagaceae,406,NA,1
Syringa_vulgaris,Syringa,Oleaceae,307,NA,1
Ulmus_pumila,Ulmus,Ulmaceae,341,NA,1
Asplenium_cuspidatum,Asplenium,Aspleniaceae,41,58.3,3
Asplenium_,Asplenium,Aspleniaceae,154,44.8,3
Elaphoglossum_petiolatum,Elaphoglossum,Dryopteridaceae,96,45.5,3
Pleopeltis_,Pleopeltis,Polypodiaceae,71,49,3
Pleopeltis_mexicana,Pleopeltis,Polypodiaceae,75,50,3
Polypodium_plebeium,Polypodium,Polypodiaceae,125,42.3,3
Polypodium_puberulum,Polypodium,Polypodiaceae,47,56.1,3
Helleborus_foetidus,Helleborus,Ranunculaceae,94.65,39.35,3
Muricococcum_sinense,Muricococcum,Euphorbiaceae,NA,NA,1
Saraca_dives,Saraca,Leguminosae,362.5,30.35,1
Sterculia_monosperma,Sterculia,Malvaceae,208.6,19.83,3
Saurauia_tristyla,Saurauia,Actinidiaceae,NA,NA,2
Diplodiscus_trichospermus,Diplodiscus,Malvaceae,380,15.65,1
Erythrina_stricta,Erythrina,Leguminosae,203.9,22.34,1
Ficus_simplicissima,Ficus,Moraceae,NA,NA,2
Vitex_kwangsiensis,Vitex,Lamiaceae,128.3,20.75,1
Antidesma_japonicum,Antidesma,Phyllanthaceae,NA,NA,2
Camellia_,Camellia,Theaceae,NA,NA,1
Cleistanthus_sumatranus,Cleistanthus,Phyllanthaceae,239.8,25.18,1
Drypetes_perreticulata,Drypetes,Putranjivaceae,419.9,21.77,1
Burretiodendron_hsienmu,Burretiodendron,Malvaceae,NA,NA,1
Ficus_microcarpa,Ficus,Moraceae,NA,NA,1
Oroxylum_indicum,Oroxylum,Bignoniaceae,NA,NA,1
Ligustrum_,Ligustrum,Oleaceae,397.5,22.14,1
Sarcosperma_pedunculatum,Sarcosperma,Sapotaceae,184.6,21.13,1
Viburnum_propinquum,Viburnum,Adoxaceae,288.2,29.43,2
Pereskia_diazromeroana,Pereskia,Cactaceae,NA,NA,2
Pereskia_guamacho,Pereskia,Cactaceae,NA,NA,2
Pereskia_portulacifolia,Pereskia,Cactaceae,NA,NA,2
Pereskia_,Pereskia,Cactaceae,NA,NA,2
Pereskia_quisqueyana,Pereskia,Cactaceae,NA,NA,2
Pereskia_sacharosa,Pereskia,Cactaceae,NA,NA,2
Quercus_castaneifolia,Quercus,Fagaceae,332,NA,1
Quercus_cerris,Quercus,Fagaceae,515,NA,1
Quercus_georgiana,Quercus,Fagaceae,752,NA,2
Quercus_ilex,Quercus,Fagaceae,NA,NA,1
Quercus_nigra,Quercus,Fagaceae,525,NA,1
Quercus_petraea,Quercus,Fagaceae,228,NA,1
Quercus_rysophylla,Quercus,Fagaceae,761,NA,1
Quercus_robur,Quercus,Fagaceae,275,NA,1
Quercus_rubra,Quercus,Fagaceae,493,NA,1
Quercus_serrata,Quercus,Fagaceae,653,NA,1
Stachytarpheta_jamaicensis,Stachytarpheta,Verbenaceae,467,NA,3
Tibouchina_heteromalla,Tibouchina,Melastomataceae,NA,NA,3
Zamia_skinneri,Zamia,Zamiaceae,81,NA,1
Calathea_crotalifera,Calathea,Marantaceae,263,NA,3
Costus_laevis,Costus,Costaceae,196,NA,2
Carapa_guianensis,Carapa,Meliaceae,689,NA,1
Senna_alata,Senna,Leguminosae,822,NA,1
Quercus_stellata,Quercus,Fagaceae,676,NA,1
